id,ITEM_ID,USER_ID,quantity,TIMESTAMP
2198,2609,191,1,9386994
2199,2786,745,2,9386997
2200,2301,21,1,9387000
2201,2468,691,2,9387003
2202,137,434,5,9387006
2203,2333,120,1,9387009
2204,3184,513,3,9387012
2205,3522,199,1,9387015
2206,4132,158,5,9387018
2207,2638,292,1,9387021
2208,952,635,1,9387024
2209,3573,348,1,9387027
2210,3036,921,4,9387030
2211,3308,115,5,9387033
2212,2677,438,1,9387036
2213,282,401,2,9387039
2214,1890,291,1,9387042
2215,343,174,3,9387045
2216,1129,364,1,9387048
2217,2193,319,3,9387051
2218,1419,299,2,9387054
2219,1206,777,5,9387057
2220,2186,681,4,9387060
2221,156,45,1,9387063
2222,2079,416,1,9387066
2223,1953,124,2,9387069
2224,2015,132,5,9387072
2225,433,311,4,9387075
2226,251,699,3,9387078
2227,4470,688,4,9387081
2228,7,825,1,9387084
2229,2954,892,1,9387087
2230,3812,288,5,9387090
2231,3641,725,4,9387093
2232,2997,389,2,9387096
2233,631,408,5,9387099
2234,2783,207,2,9387102
2235,2783,628,1,9387105
2236,2462,848,3,9387108
2237,2650,258,2,9387111
2238,2999,699,4,9387114
2239,1821,695,3,9387117
2240,3514,347,5,9387120
2241,2819,286,3,9387123
2242,4066,760,2,9387126
2243,513,426,4,9387129
2244,4259,123,1,9387132
2245,2892,178,3,9387135
2246,4386,822,4,9387138
2247,863,780,1,9387141
2248,1985,545,5,9387144
2249,2662,171,3,9387147
2250,743,511,2,9387150
2251,3594,411,1,9387153
2252,4022,799,3,9387156
2253,2130,618,5,9387159
2254,2256,600,4,9387162
2255,2699,605,3,9387165
2256,3015,625,4,9387168
2257,4221,525,1,9387171
2258,2141,808,1,9387174
2259,2157,741,5,9387177
2260,708,624,4,9387180
2261,1291,126,1,9387183
2262,2980,829,2,9387186
2263,3706,570,1,9387189
2264,4199,748,4,9387192
2265,3403,222,4,9387195
2266,2883,827,4,9387198
2267,1016,168,4,9387201
2268,3878,862,2,9387204
2269,1383,557,5,9387207
2270,139,202,4,9387210
2271,2395,115,4,9387213
2272,2548,998,4,9387216
2273,2911,856,2,9387219
2274,2989,792,1,9387222
2275,1182,281,4,9387225
2276,960,585,1,9387228
2277,1393,123,1,9387231
2278,3697,735,4,9387234
2279,403,208,3,9387237
2280,3743,356,5,9387240
2281,177,520,1,9387243
2282,2192,367,3,9387246
2283,54,750,4,9387249
2284,97,444,5,9387252
2285,2128,989,2,9387255
2286,2738,264,3,9387258
2287,2018,563,4,9387261
2288,3957,124,2,9387264
2289,4136,63,5,9387267
2290,3726,762,1,9387270
2291,79,679,4,9387273
2292,3773,127,1,9387276
2293,3758,892,1,9387279
2294,98,36,1,9387282
2295,1870,625,3,9387285
2296,3274,979,5,9387288
2297,937,174,3,9387291
2298,174,750,4,9387294
2299,2071,846,5,9387297
2300,3769,53,3,9387300
2301,3326,176,3,9387303
2302,2897,399,1,9387306
2303,1597,157,2,9387309
2304,884,570,4,9387312
2305,2802,828,5,9387315
2306,3471,247,2,9387318
2307,1872,514,4,9387321
2308,681,825,2,9387324
2309,2969,589,2,9387327
2310,2358,41,3,9387330
2311,4428,212,5,9387333
2312,874,379,2,9387336
2313,1475,746,4,9387339
2314,2856,564,4,9387342
2315,1135,458,2,9387345
2316,3366,981,1,9387348
2317,3705,187,5,9387351
2318,492,38,1,9387354
2319,829,581,1,9387357
2320,1950,181,1,9387360
2321,3892,562,5,9387363
2322,3437,315,1,9387366
2323,1184,185,3,9387369
2324,1084,37,1,9387372
2325,2133,655,1,9387375
2326,1839,518,3,9387378
2327,436,172,3,9387381
2328,3076,938,1,9387384
2329,3974,86,1,9387387
2330,1134,451,1,9387390
2331,2913,222,2,9387393
2332,1057,276,3,9387396
2333,2673,225,2,9387399
2334,1841,393,4,9387402
2335,857,25,5,9387405
2336,3707,35,4,9387408
2337,1619,411,5,9387411
2338,3392,558,1,9387414
2339,2302,136,2,9387417
2340,1999,194,2,9387420
2341,3266,399,1,9387423
2342,4091,70,3,9387426
2343,3183,410,5,9387429
2344,3284,47,3,9387432
2345,40,456,4,9387435
2346,354,948,2,9387438
2347,3763,369,1,9387441
2348,2944,346,1,9387444
2349,748,741,5,9387447
2350,2650,478,4,9387450
2351,1820,112,4,9387453
2352,2690,319,3,9387456
2353,4425,878,5,9387459
2354,2902,531,1,9387462
2355,2067,854,5,9387465
2356,3550,889,3,9387468
2357,2874,556,1,9387471
2358,1119,912,5,9387474
2359,927,509,2,9387477
2360,1674,499,4,9387480
2361,4172,236,3,9387483
2362,1614,335,5,9387486
2363,3640,510,5,9387489
2364,3578,32,1,9387492
2365,2953,850,5,9387495
2366,4276,168,5,9387498
2367,4006,352,5,9387501
2368,3706,953,4,9387504
2369,1974,573,2,9387507
2370,605,598,3,9387510
2371,1992,665,1,9387513
2372,2890,465,1,9387516
2373,2391,415,5,9387519
2374,4317,398,1,9387522
2375,3516,68,5,9387525
2376,1497,484,2,9387528
2377,2162,119,2,9387531
2378,2900,383,5,9387534
2379,1191,894,2,9387537
2380,1204,620,3,9387540
2381,3772,132,5,9387543
2382,3716,232,3,9387546
2383,3979,893,2,9387549
2384,1267,200,1,9387552
2385,2713,796,2,9387555
2386,2,899,4,9387558
2387,949,455,1,9387561
2388,4410,756,4,9387564
2389,3787,924,5,9387567
2390,2675,106,2,9387570
2391,967,536,3,9387573
2392,3067,923,2,9387576
2393,2432,831,4,9387579
2394,1240,426,1,9387582
2395,837,750,4,9387585
2396,4077,697,4,9387588
2397,248,508,2,9387591
2398,4250,589,5,9387594
2399,4098,388,5,9387597
2400,1289,832,2,9387600
2401,2541,604,2,9387603
2402,275,414,1,9387606
2403,1756,153,5,9387609
2404,3120,289,1,9387612
2405,1119,391,5,9387615
2406,3982,401,5,9387618
2407,421,794,2,9387621
2408,1848,183,4,9387624
2409,3552,365,1,9387627
2410,945,758,1,9387630
2411,1756,904,2,9387633
2412,1721,599,5,9387636
2413,3442,211,2,9387639
2414,2947,689,5,9387642
2415,3722,6,4,9387645
2416,4211,972,5,9387648
2417,3460,592,1,9387651
2418,1799,613,5,9387654
2419,3010,922,1,9387657
2420,2743,991,1,9387660
2421,1374,473,4,9387663
2422,512,819,2,9387666
2423,2523,235,1,9387669
2424,3924,357,3,9387672
2425,3605,749,1,9387675
2426,1075,549,4,9387678
2427,2479,427,1,9387681
2428,2504,115,5,9387684
2429,2048,270,1,9387687
2430,1740,703,1,9387690
2431,2830,462,5,9387693
2432,2429,883,3,9387696
2433,1084,417,5,9387699
2434,2512,439,2,9387702
2435,3073,756,5,9387705
2436,284,352,1,9387708
2437,2430,620,1,9387711
2438,1914,208,1,9387714
2439,1728,906,1,9387717
2440,2715,541,1,9387720
2441,4394,444,5,9387723
2442,1235,814,2,9387726
2443,605,631,3,9387729
2444,2151,298,4,9387732
2445,2417,169,2,9387735
2446,781,280,1,9387738
2447,1451,38,1,9387741
2448,1697,129,2,9387744
2449,2854,668,3,9387747
2450,778,482,2,9387750
2451,516,344,5,9387753
2452,3390,586,2,9387756
2453,794,43,5,9387759
2454,1784,124,1,9387762
2455,2565,796,1,9387765
2456,698,844,4,9387768
2457,1187,451,4,9387771
2458,2961,930,1,9387774
2459,706,753,2,9387777
2460,2960,584,2,9387780
2461,3919,475,4,9387783
2462,4031,791,1,9387786
2463,3705,669,2,9387789
2464,1016,909,1,9387792
2465,2903,725,3,9387795
2466,2459,130,4,9387798
2467,2751,611,5,9387801
2468,465,826,5,9387804
2469,3297,805,2,9387807
2470,2287,567,2,9387810
2471,1876,582,4,9387813
2472,866,270,1,9387816
2473,2778,255,1,9387819
2474,1411,74,1,9387822
2475,3522,328,1,9387825
2476,2529,267,3,9387828
2477,2341,908,3,9387831
2478,2253,413,5,9387834
2479,288,456,1,9387837
2480,3418,876,4,9387840
2481,3287,49,4,9387843
2482,214,173,3,9387846
2483,2138,439,3,9387849
2484,1,333,4,9387852
2485,4016,548,4,9387855
2486,364,273,2,9387858
2487,4190,296,1,9387861
2488,2054,918,3,9387864
2489,4373,749,3,9387867
2490,4140,212,1,9387870
2491,1682,608,2,9387873
2492,750,476,3,9387876
2493,1266,708,5,9387879
2494,723,979,4,9387882
2495,910,664,2,9387885
2496,220,372,4,9387888
2497,4120,94,4,9387891
2498,1290,268,3,9387894
2499,4444,893,3,9387897
2500,1608,704,4,9387900
2501,166,717,3,9387903
2502,1229,245,4,9387906
2503,2478,594,3,9387909
2504,3520,844,2,9387912
2505,2244,578,2,9387915
2506,678,960,4,9387918
2507,1032,578,3,9387921
2508,379,367,3,10256924
2509,1656,199,5,10256925
2510,117,351,3,10256926
2511,4054,328,1,10256927
2512,2732,93,3,10256928
2513,4235,921,2,10256929
2514,1915,34,1,10256930
2515,4208,811,1,10256931
2516,544,159,3,10256932
2517,932,34,1,10256933
2518,772,335,1,10256934
2519,3852,151,3,10256935
2520,2272,298,4,10256936
2521,747,267,2,10256937
2522,3028,395,4,10256938
2523,4331,160,5,10256939
2524,2181,532,4,10256940
2525,3146,291,3,10256941
2526,3343,601,2,10256942
2527,1732,633,4,10256943
2528,1598,693,1,10256944
2529,1688,406,2,10256945
2530,403,118,3,10256946
2531,3577,746,5,10256947
2532,954,371,3,10256948
2533,1002,940,5,10256949
2534,3134,786,4,10256950
2535,3503,191,1,10256951
2536,3119,215,4,10256952
2537,1198,414,4,10256953
2538,3204,216,4,10256954
2539,4169,438,1,10256955
2540,3761,941,3,10256956
2541,2171,13,5,10256957
2542,2344,588,1,10256958
2543,3991,268,4,10256959
2544,3254,623,5,10256960
2545,572,136,5,10256961
2546,3297,616,1,10256962
2547,2206,677,1,10256963
2548,3487,21,3,10256964
2549,2774,622,2,10256965
2550,3075,629,2,10256966
2551,3587,819,4,10256967
2552,4251,602,5,10256968
2553,519,830,4,10256969
2554,3474,481,2,10256970
2555,749,697,1,10256971
2556,1445,286,2,10256972
2557,501,671,4,10256973
2558,4007,311,3,10256974
2559,2667,205,5,10256975
2560,1137,344,5,10256976
2561,872,849,5,10256977
2562,809,408,4,10256978
2563,1897,420,4,10256979
2564,4263,56,3,10256980
2565,4304,711,2,10256981
2566,66,496,1,10256982
2567,3215,166,4,10256983
2568,1966,831,3,10256984
2569,2002,158,3,10256985
2570,4121,998,5,10256986
2571,925,594,2,10256987
2572,3946,812,3,10256988
2573,214,254,5,10256989
2574,2250,190,5,10256990
2575,1814,313,3,10256991
2576,558,43,2,10256992
2577,4308,726,2,10256993
2578,2206,518,5,10256994
2579,3166,81,4,10256995
2580,1565,681,4,10256996
2581,3274,621,1,10256997
2582,39,42,4,10256998
2583,4380,416,1,10256999
2584,1687,730,3,10257000
2585,210,969,3,10257001
2586,3187,813,3,10257002
2587,4271,340,1,10257003
2588,3680,93,2,10257004
2589,2716,975,1,10257005
2590,1130,737,1,10257006
2591,3893,855,3,10257007
2592,1872,179,1,10257008
2593,282,252,2,10257009
2594,1857,842,1,10257010
2595,1503,563,3,10257011
2596,1482,638,1,10257012
2597,131,314,5,10257013
2598,1729,259,5,10257014
2599,1587,490,2,10257015
2600,4292,937,3,10257016
2601,3118,289,2,10257017
2602,3952,566,1,10257018
2603,3289,717,5,10257019
2604,266,422,4,10257020
2605,2418,905,5,10257021
2606,2186,285,2,10257022
2607,300,464,1,10257023
2608,1496,963,3,10257024
2609,3273,455,2,10257025
2610,335,102,2,10257026
2611,2564,741,5,10257027
2612,1003,343,2,10257028
2613,3395,214,3,10257029
2614,1520,37,2,10257030
2615,2907,525,4,10257031
2616,3843,241,2,10257032
2617,4335,335,3,10257033
2618,3010,745,5,10257034
2619,3131,930,5,10257035
2620,322,114,4,10257036
2621,1178,338,2,10257037
2622,449,710,5,10257038
2623,1601,276,3,10257039
2624,3383,141,2,10257040
2625,1741,561,4,10257041
2626,2834,960,1,10257042
2627,4376,232,1,10257043
2628,1123,140,2,10257044
2629,2324,167,5,10257045
2630,3437,231,4,10257046
2631,715,133,1,10257047
2632,2420,239,5,10257048
2633,2829,202,3,10257049
2634,1976,245,2,10257050
2635,1111,260,5,10257051
2636,32,685,2,10257052
2637,2492,845,2,10257053
2638,2215,930,1,10257054
2639,4077,835,3,10257055
2640,3484,661,5,10257056
2641,17,858,5,10257057
2642,592,108,4,10257058
2643,824,43,2,10257059
2644,3219,1,3,10257060
2645,432,789,1,10257061
2646,1620,871,3,10257062
2647,3514,451,3,10257063
2648,749,371,4,10257064
2649,532,818,3,10257065
2650,920,285,2,10257066
2651,4242,891,4,10257067
2652,3820,767,4,10257068
2653,2774,486,3,10257069
2654,4132,702,3,10257070
2655,1020,182,2,10257071
2656,1238,442,3,10257072
2657,1918,717,2,10257073
2658,850,369,2,10257074
2659,2211,190,3,10257075
2660,1126,729,5,10257076
2661,3768,562,3,10257077
2662,1222,424,4,10257078
2663,4436,82,2,10257079
2664,2091,630,1,10257080
2665,1279,603,5,10257081
2666,3377,959,1,10257082
2667,3667,758,5,10257083
2668,2080,93,2,10257084
2669,165,469,1,10257085
2670,4185,461,3,10257086
2671,1754,163,2,10257087
2672,2494,809,1,10257088
2673,4318,854,3,10257089
2674,118,210,5,10257090
2675,3929,344,1,10257091
2676,949,770,2,10257092
2677,1908,722,1,10257093
2678,4458,261,5,10257094
2679,3490,689,3,10257095
2680,4050,807,4,10257096
2681,3156,831,5,10257097
2682,408,240,2,10257098
2683,568,8,4,10257099
2684,2543,414,4,10257100
2685,4230,973,2,10257101
2686,547,680,2,10257102
2687,2540,89,2,10257103
2688,1370,691,4,10257104
2689,4082,606,5,10257105
2690,3756,344,1,10257106
2691,1854,151,4,10257107
2692,2439,544,4,10257108
2693,4499,483,5,10257109
2694,4376,570,4,10257110
2695,3040,185,4,10257111
2696,2868,248,4,10257112
2697,2478,757,1,10257113
2698,407,510,3,10257114
2699,633,170,4,10257115
2700,3607,346,2,10257116
2701,691,108,1,10257117
2702,118,50,1,10257118
2703,2171,625,2,10257119
2704,423,148,2,10257120
2705,3308,378,1,10257121
2706,2589,321,2,10257122
2707,1216,422,5,10257123
2708,921,282,3,10257124
2709,716,354,4,10257125
2710,94,99,5,10257126
2711,44,709,3,10257127
2712,2386,253,3,10257128
2713,1208,215,1,10257129
2714,2667,936,5,10257130
2715,1533,445,2,10257131
2716,1415,795,2,10257132
2717,3236,602,1,10257133
2718,3977,244,2,10257134
2719,1693,521,5,10257135
2720,636,480,3,10257136
2721,2492,10,3,10257137
2722,3177,807,5,10257138
2723,813,425,3,10257139
2724,1659,129,2,10257140
2725,4315,814,4,10257141
2726,3045,414,3,10257142
2727,3519,684,1,10257143
2728,2508,244,3,10257144
2729,1679,246,1,10257145
2730,2780,466,5,10257146
2731,3954,648,1,10257147
2732,1491,171,1,10257148
2733,2017,866,4,10257149
2734,40,96,1,10257150
2735,4114,411,5,10257151
2736,1591,39,4,10257152
2737,2994,413,1,10257153
2738,2200,753,5,10257154
2739,2766,353,2,10257155
2740,243,498,1,10257156
2741,1385,906,3,10257157
2742,2661,989,2,10257158
2743,1219,722,5,10257159
2744,3384,399,4,10257160
2745,1311,51,3,10257161
2746,3686,338,1,10257162
2747,3650,564,1,10257163
2748,4195,821,2,10257164
2749,4189,943,2,10257165
2750,810,311,1,10257166
2751,3821,970,4,10257167
2752,1871,37,4,10257168
2753,753,863,1,10257169
2754,3440,218,5,10257170
2755,752,921,3,10257171
2756,3802,667,1,10257172
2757,3804,926,5,10257173
2758,336,11,1,10257174
2759,1646,720,3,10257175
2760,610,763,2,10257176
2761,1356,91,3,10257177
2762,3223,268,1,10257178
2763,1420,855,1,10257179
2764,2234,887,4,10257180
2765,1008,514,2,10257181
2766,1320,90,5,10257182
2767,3924,91,2,10257183
2768,2635,94,1,10257184
2769,2626,99,5,10257185
2770,4384,965,3,10257186
2771,481,967,5,10257187
2772,991,94,3,10257188
2773,4233,295,4,10257189
2774,2242,106,2,10257190
2775,1381,641,4,10257191
2776,3481,455,3,10257192
2777,702,637,5,10257193
2778,3535,796,4,10257194
2779,3429,225,1,10257195
2780,1875,918,2,10257196
2781,2590,521,4,10257197
2782,1001,808,2,10257198
2783,1686,82,1,10257199
2784,4062,422,5,10257200
2785,1080,75,5,10257201
2786,3837,728,4,10257202
2787,882,476,3,10257203
2788,4047,387,5,10257204
2789,2407,789,5,10257205
2790,161,964,4,10257206
2791,2149,91,5,10257207
2792,4019,667,1,10257208
2793,2343,790,1,10257209
2794,2053,830,1,10257210
2795,3842,988,5,10257211
2796,128,83,4,10257212
2797,1831,998,3,10257213
2798,988,157,1,10257214
2799,2765,106,5,10257215
2800,876,31,5,10257216
2801,4253,63,5,10257217
2802,1876,998,4,10257218
2803,2950,196,1,10257219
2804,3857,695,3,10257220
2805,1744,974,2,10257221
2806,3453,858,2,10257222
2807,2235,577,2,10257223
2808,108,211,1,10257224
2809,4126,603,2,10257225
2810,1154,779,5,10257226
2811,1950,595,2,10257227
2812,3467,598,4,10257228
2813,4102,820,1,10257229
2814,2071,867,5,10257230
2815,3938,249,2,10257231
2816,3534,440,2,10257232
2817,4024,603,5,10257233
2818,3925,729,2,10257234
2819,2040,264,1,10257235
2820,1834,371,4,10257236
2821,4017,159,1,10257237
2822,677,72,5,10257238
2823,2892,576,3,10257239
2824,2053,316,5,10257240
2825,2624,288,5,10257241
2826,3557,239,4,10257242
2827,655,176,2,10257243
2828,126,710,4,10257244
2829,2863,451,5,10257245
2830,2248,165,4,10257246
2831,1875,827,3,10257247
2832,792,85,3,10257248
2833,1922,94,4,10257249
2834,759,361,2,10257250
2835,603,90,2,10257251
2836,3000,748,2,10257252
2837,2060,742,2,10257253
2838,830,975,2,10257254
2839,4397,207,1,10257255
2840,1243,746,1,10257256
2841,4285,852,1,10257257
2842,4267,757,5,10257258
2843,1749,664,3,10257259
2844,3124,666,3,10257260
2845,1753,356,2,10257261
2846,1273,98,2,10257262
2847,3286,479,2,10257263
2848,3495,393,3,10257264
2849,4465,922,4,10257265
2850,1322,962,4,10257266
2851,3098,199,2,10257267
2852,3527,991,1,10257268
2853,2725,85,1,10257269
2854,2426,453,4,10257270
2855,988,380,1,10257271
2856,63,902,2,10257272
2857,2180,258,4,10257273
2858,1119,35,1,10257274
2859,2129,143,3,10257275
2860,3805,91,4,10257276
2861,4282,966,5,10257277
2862,1816,126,2,10257278
2863,2620,112,3,10257279
2864,1943,122,4,10257280
2865,1253,452,5,10257281
2866,4246,721,5,10257282
2867,3400,863,1,10257283
2868,4008,963,4,10257284
2869,87,850,4,10257285
2870,1100,412,4,10257286
2871,291,907,5,10257287
2872,4440,294,3,10257288
2873,2593,947,2,10257289
2874,4057,887,4,10257290
2875,3463,586,2,10257291
2876,2067,285,2,10257292
2877,890,326,5,10257293
2878,2169,505,4,10257294
2879,3513,272,2,10257295
2880,1482,95,2,10257296
2881,92,383,1,10257297
2882,1984,258,4,10257298
2883,431,607,4,10257299
2884,980,566,2,10257300
2885,3194,84,2,10257301
2886,4361,692,5,10257302
2887,1614,641,2,10257303
2888,3488,492,4,10257304
2889,1932,456,1,10257305
2890,1505,623,2,10257306
2891,2712,847,1,10257307
2892,3087,211,1,10257308
2893,159,341,5,10257309
2894,696,946,4,10257310
2895,3848,712,5,10257311
2896,67,710,3,10257312
2897,170,316,1,10257313
2898,402,997,5,10257314
2899,3780,290,3,10257315
2900,283,837,1,10257316
2901,303,354,1,10257317
2902,826,852,1,10257318
2903,2036,851,4,10257319
2904,315,539,5,10257320
2905,4266,133,2,10257321
2906,2485,531,4,10257322
2907,3656,437,4,10257323
2908,1374,184,4,10257324
2909,2060,990,4,10257325
2910,1844,288,4,10257326
2911,2980,489,3,10257327
2912,2200,811,2,10257328
2913,4169,322,3,10257329
2914,3120,947,5,10257330
2915,3051,592,4,10257331
2916,351,97,2,10257332
2917,4410,715,4,10257333
2918,752,676,1,10257334
2919,4455,199,3,10257335
2920,792,697,5,10257336
2921,1543,272,4,10257337
2922,4149,414,5,10257338
2923,1553,420,2,10257339
2924,4346,953,4,10257340
2925,1248,578,3,10257341
2926,4181,927,1,10257342
2927,3897,5,5,10257343
2928,1965,64,5,10257344
2929,3638,461,5,10257345
2930,1070,805,1,10257346
2931,2723,751,3,10257347
2932,3308,689,2,10257348
2933,2286,865,3,10257349
2934,811,960,1,10257350
2935,4055,817,3,10257351
2936,4482,965,1,10257352
2937,453,76,2,10257353
2938,2194,824,5,10257354
2939,1080,668,5,10257355
2940,1600,707,3,10257356
2941,2294,363,4,10257357
2942,3387,763,2,10257358
2943,2040,770,5,10257359
2944,816,47,1,10257360
2945,4428,331,3,10257361
2946,1891,496,1,10257362
2947,1653,552,1,10257363
2948,2706,668,3,10257364
2949,3267,414,4,10257365
2950,3274,292,3,10257366
2951,3444,518,2,10257367
2952,3528,285,3,10257368
2953,772,751,5,10257369
2954,2263,990,2,10257370
2955,3912,688,5,10257371
2956,2911,130,2,10257372
2957,300,749,5,10257373
2958,1822,900,1,10257374
2959,2453,827,3,10257375
2960,4343,725,3,10257376
2961,3575,261,3,10257377
2962,1992,967,2,10257378
2963,233,716,1,10257379
2964,1507,986,2,10257380
2965,694,75,1,10257381
2966,3784,575,5,10257382
2967,774,119,2,10257383
2968,1070,674,1,10257384
2969,2985,130,3,10257385
2970,1045,63,2,10257386
2971,2124,196,4,10257387
2972,403,428,4,10257388
2973,3187,994,1,10257389
2974,2436,415,5,10257390
2975,4287,260,4,10257391
2976,4193,70,5,10257392
2977,739,939,3,10257393
2978,2662,434,5,10257394
2979,3749,854,1,10257395
2980,2021,924,1,10257396
2981,4383,834,1,10257397
2982,993,753,2,10257398
2983,773,701,4,10257399
2984,2841,243,4,10257400
2985,565,769,4,10257401
2986,2952,596,3,10257402
2987,3820,214,4,10257403
2988,3664,73,1,10257404
2989,1260,363,5,10257405
2990,289,343,1,10257406
2991,3297,245,2,10257407
2992,2040,548,3,10257408
2993,2032,73,2,10257409
2994,4349,537,3,10257410
2995,2170,626,3,10257411
2996,149,331,2,10257412
2997,3048,512,2,10257413
2998,476,969,2,10257414
2999,3970,17,2,10257415
3000,1014,519,4,10257416
3001,2675,514,4,10257417
3002,3869,264,5,10257418
3003,265,910,2,10257419
3004,2507,693,3,10257420
3005,3163,937,3,10257421
3006,2116,153,5,10257422
3007,1790,420,1,10257423
3008,2004,433,4,10257424
3009,579,81,2,10257425
3010,1075,137,3,10257426
3011,3887,76,3,10257427
3012,1760,699,2,10257428
3013,4131,785,5,10257429
3014,965,795,2,10257430
3015,3742,691,5,10257431
3016,1531,953,1,10257432
3017,4101,715,3,10257433
3018,2450,938,2,10257434
3019,1457,688,3,10257435
3020,2500,665,4,10257436
3021,2530,679,1,10257437
3022,2875,983,2,10257438
3023,2800,670,1,10257439
3024,2438,916,1,10257440
3025,4158,483,4,10257441
3026,4373,174,5,10257442
3027,517,673,5,10257443
3028,4321,92,2,10257444
3029,1465,705,2,10257445
3030,369,641,3,10257446
3031,2658,153,5,10257447
3032,3398,518,2,10257448
3033,236,779,1,10257449
3034,3110,826,5,10257450
3035,2645,345,2,10257451
3036,534,605,2,10257452
3037,1186,921,5,10257453
3038,428,966,2,10257454
3039,3577,249,3,10257455
3040,3438,634,5,10257456
3041,1237,185,2,10257457
3042,667,656,1,10257458
3043,3806,743,5,10257459
3044,2032,445,4,10257460
3045,2436,311,1,10257461
3046,218,643,4,10257462
3047,946,922,3,10257463
3048,4458,131,4,10257464
3049,2045,521,2,10257465
3050,3748,988,4,10257466
3051,1994,639,2,10257467
3052,3467,209,3,10257468
3053,3390,839,1,10257469
3054,1596,738,1,10257470
3055,1413,399,3,10257471
3056,4220,501,1,10257472
3057,1487,757,1,10257473
3058,4330,248,1,10257474
3059,3074,722,2,10257475
3060,350,506,1,10257476
3061,3044,545,1,10257477
3062,268,479,2,10257478
3063,2438,443,1,10257479
3064,3141,48,5,10257480
3065,4283,986,3,10257481
3066,1483,859,2,10257482
3067,3981,478,2,10257483
3068,3092,156,4,10257484
3069,4408,582,4,10257485
3070,139,318,3,10257486
3071,958,712,1,10257487
3072,2373,318,5,10257488
3073,4493,888,1,10257489
3074,976,406,5,10257490
3075,887,904,3,10257491
3076,1157,712,2,10257492
3077,667,847,3,10257493
3078,2136,572,5,10257494
3079,2452,434,5,10257495
3080,1578,775,2,10257496
3081,272,508,4,10257497
3082,3967,343,1,10257498
3083,3515,450,1,10257499
3084,2110,272,3,10257500
3085,4338,654,3,10257501
3086,4357,388,3,10257502
3087,425,459,1,10257503
3088,2381,495,1,10257504
3089,1675,772,5,10257505
3090,1578,570,3,10257506
3091,3751,722,2,10257507
3092,2578,885,1,10257508
3093,3868,877,4,10257509
3094,3187,617,3,10257510
3095,4077,187,4,10257511
3096,3610,224,2,10257512
3097,2833,382,3,10257513
3098,534,304,3,10257514
3099,1619,571,5,10257515
3100,134,685,1,10257516
3101,3267,94,3,10257517
3102,1354,572,2,10257518
3103,1528,899,2,10257519
3104,215,510,1,10257520
3105,2712,344,1,10257521
3106,2663,435,2,10257522
3107,63,435,5,10257523
3108,1014,669,2,10257524
3109,4072,2,4,10257525
3110,356,299,3,10257526
3111,3631,862,4,10257527
3112,3112,285,3,10257528
3113,3355,412,2,10257529
3114,487,974,2,10257530
3115,1555,648,2,10257531
3116,75,290,4,10257532
3117,981,859,2,10257533
3118,1788,465,3,10257534
3119,3329,658,3,10257535
3120,2880,174,2,10257536
3121,843,336,3,10257537
3122,3928,573,4,10257538
3123,1830,951,2,10257539
3124,2935,50,2,10257540
3125,629,606,5,10257541
3126,1551,886,3,10257542
3127,1816,296,2,10257543
3128,45,539,3,10257544
3129,916,284,4,10257545
3130,4388,714,1,10257546
3131,2889,452,4,10257547
3132,299,612,2,10257548
3133,1262,504,3,10257549
3134,4396,797,3,10257550
3135,4252,7,2,10257551
3136,3599,858,4,10257552
3137,1142,524,4,10257553
3138,512,37,3,10257554
3139,3589,985,1,10257555
3140,544,152,5,10257556
3141,1558,786,3,10257557
3142,726,158,4,10257558
3143,3174,282,4,10257559
3144,2508,271,4,10257560
3145,1603,123,5,10257561
3146,2147,295,2,10257562
3147,4486,193,4,10257563
3148,525,871,2,10257564
3149,2593,214,1,10257565
3150,4439,45,3,10257566
3151,2540,45,2,10257567
3152,4132,618,5,10257568
3153,2569,585,2,10257569
3154,2211,470,2,10257570
3155,2880,633,2,10257571
3156,2635,80,4,10257572
3157,2598,996,3,10257573
3158,3987,22,5,10257574
3159,939,632,2,10257575
3160,2622,376,3,10257576
3161,2529,773,1,10257577
3162,3567,784,3,10257578
3163,3104,434,4,10257579
3164,153,644,1,10257580
3165,4296,933,5,10257581
3166,4262,303,2,10257582
3167,456,811,4,10257583
3168,1469,881,1,10257584
3169,2979,363,5,10257585
3170,2140,457,4,10257586
3171,2532,649,1,10257587
3172,4128,712,3,10257588
3173,3827,117,2,10257589
3174,3443,554,1,10257590
3175,4465,389,4,10257591
3176,1997,267,1,10257592
3177,3134,410,3,10257593
3178,1969,192,4,10257594
3179,1098,339,3,10257595
3180,559,730,2,10257596
3181,1785,73,2,10257597
3182,4463,321,4,10257598
3183,4361,282,5,10257599
3184,1401,26,3,10257600
3185,3099,914,2,10257601
3186,1052,634,3,10257602
3187,3937,936,5,10257603
3188,2095,835,3,10257604
3189,4104,822,5,10257605
3190,525,946,4,10257606
3191,926,531,4,10257607
3192,569,50,1,10257608
3193,3572,149,5,10257609
3194,23,913,2,10257610
3195,3361,608,5,10257611
3196,3645,650,5,10257612
3197,1984,538,1,10257613
3198,2127,675,5,10257614
3199,1581,504,3,10257615
3200,2499,960,4,10257616
3201,1354,707,5,10257617
3202,168,385,2,10257618
3203,2525,784,3,10257619
3204,1111,110,5,10257620
3205,2161,192,3,10257621
3206,2985,896,5,10257622
3207,1793,108,5,10257623
3208,2187,247,3,10257624
3209,1005,1,3,10257625
3210,3902,563,5,10257626
