ITEM_ID,name,description,selling_price,actual_price,unit,catgory_id_id,shop_id_id,slug
1888,Navient Corporation,Finance,19387.94,16831.39,1,6,112,1888
1889,"Inogen, Inc",Health Care,13118.51,6342.78,1,6,196,1889
1890,"Copart, Inc.",Consumer Durables,8198.21,5950.57,1,6,135,1890
1891,"Clean Diesel Technologies, Inc.",Capital Goods,17674.21,13955.59,1,6,43,1891
1892,Bank of America Corporation,n/a,18148.39,3354.33,1,6,293,1892
1893,OM Asset Management plc,Finance,10180.66,17249.9,1,6,69,1893
1894,"Reven Housing REIT, Inc.",Consumer Services,3151.28,13218.23,1,6,81,1894
1895,"Lantheus Holdings, Inc.",Health Care,14168.76,4010.09,1,6,191,1895
1896,"Codexis, Inc.",Basic Industries,13839.03,18802.69,1,6,269,1896
1897,"Community Health Systems, Inc.",Health Care,3266.56,12687.16,1,6,101,1897
1898,NovoCure Limited,Health Care,17027.07,2110.74,1,6,263,1898
1899,"Synacor, Inc.",Technology,466.2,1710.04,1,6,212,1899
1900,Apollo Investment Corporation,n/a,10658.57,5590.68,1,6,289,1900
1901,Armstrong World Industries Inc,Consumer Non-Durables,1708.45,7121.66,1,6,208,1901
1902,Apartment Investment and Management Company,Consumer Services,3103.13,7280.76,1,6,53,1902
1903,"Raven Industries, Inc.",Capital Goods,4411.96,14743.99,1,6,72,1903
1904,"Dicerna Pharmaceuticals, Inc.",Health Care,11209.16,3552.82,1,6,257,1904
1905,Lattice Semiconductor Corporation,Technology,17041.02,458.88,1,6,162,1905
1906,First Trust,n/a,15083.1,14004.07,1,6,11,1906
1907,DryShips Inc.,Transportation,12209.79,15135.17,1,6,4,1907
1908,"MuleSoft, Inc.",Technology,3147.61,8646.24,1,6,23,1908
1909,Esterline Technologies Corporation,Capital Goods,18822.36,4806.85,1,6,88,1909
1910,"USA Technologies, Inc.",Miscellaneous,9994.8,4540.76,1,6,202,1910
1911,Tucows Inc.,Technology,18620.81,11387.47,1,6,25,1911
1912,Regions Financial Corporation,n/a,1547.07,17702.93,1,6,239,1912
1913,Horizons DAX Germany ETF,n/a,5987.4,15836.8,1,6,41,1913
1914,Getty Realty Corporation,Finance,59.5,6202.58,1,6,42,1914
1915,"Cancer Genetics, Inc.",Health Care,11759.84,4727.45,1,6,178,1915
1916,Central European Media Enterprises Ltd.,Consumer Services,4589.09,12668.72,1,6,17,1916
1917,Rio Tinto Plc,Basic Industries,18313.2,2597.68,1,6,100,1917
1918,"CenterState Banks, Inc.",Finance,15870.6,3845.37,1,6,143,1918
1919,VictoryShares US 500 Enhanced Volatility Wtd ETF,n/a,6298.24,18388.99,1,6,179,1919
1920,Royal Dutch Shell PLC,n/a,11890.81,9228.64,1,6,188,1920
1921,Tenaris S.A.,Basic Industries,14091.83,2370.84,1,6,132,1921
1922,TiVo Corporation,Miscellaneous,17575.29,15156.96,1,6,157,1922
1923,Global Partners LP,Energy,19032.41,13262.43,1,6,20,1923
1924,WisdomTree Middle East Dividend Fund,n/a,17722.1,17832.09,1,6,8,1924
1925,Vuzix Corporation,Technology,15679.33,14141.71,1,6,292,1925
1926,Nuveen Ohio Quality Municipal Income Fund,n/a,14945.55,7899.85,1,6,247,1926
1927,M&T Bank Corporation,n/a,9757.57,6595.32,1,6,15,1927
1928,"Everspin Technologies, Inc.",Technology,15836.47,13585.96,1,6,216,1928
1929,"Big Lots, Inc.",Consumer Services,12757.42,5307.81,1,6,60,1929
1930,SeaSpine Holdings Corporation,Health Care,14707.22,19525.01,1,6,287,1930
1931,Nuveen California Municipal Value Fund 2,n/a,6844.88,10490.22,1,6,262,1931
1932,PennantPark Investment Corporation,n/a,2099.18,10249.31,1,6,113,1932
1933,MV Oil Trust,Energy,2928.21,13742.57,1,6,178,1933
1934,Zumiez Inc.,Consumer Services,1861.25,9890.43,1,6,124,1934
1935,Cytori Therapeutics Inc,Health Care,10790.14,15980.76,1,6,259,1935
1936,Invesco Municipal Opportunity Trust,n/a,4814.63,7200.39,1,6,216,1936
1937,"Rave Restaurant Group, Inc.",Consumer Non-Durables,16867.1,11754.64,1,6,17,1937
1938,"First Business Financial Services, Inc.",Finance,10538.15,13091.06,1,6,39,1938
1939,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,Public Utilities,7212.52,5611.32,1,6,40,1939
1940,CRISPR Therapeutics AG,Health Care,12117.66,16824.57,1,6,70,1940
1941,AK Steel Holding Corporation,Basic Industries,10907.52,12991.35,1,6,268,1941
1942,Principal Price Setters Index ETF,n/a,17340.73,6486.35,1,6,130,1942
1943,"Tahoe Resources, Inc.",Basic Industries,864.2,10062.4,1,6,100,1943
1944,"CUI Global, Inc.",Consumer Non-Durables,8614.71,13413.19,1,6,222,1944
1945,"Rennova Health, Inc.",Health Care,19292.31,4057.71,1,6,108,1945
1946,China Life Insurance Company Limited,Finance,8748.7,50.37,1,6,214,1946
1947,"Lithia Motors, Inc.",Consumer Durables,12067.62,19086.24,1,6,196,1947
1948,Atrion Corporation,Health Care,17693,3026.52,1,6,169,1948
1949,Cohen & Steers Reit and Preferred Income Fund Inc,n/a,1607.84,15953.01,1,6,21,1949
1950,Nuveen Arizona Quality Municipal Income Fund,n/a,666.24,17191.24,1,6,124,1950
1951,Kimbell Royalty Partners,Energy,7459.31,6808.1,1,6,15,1951
1952,"Korea Fund, Inc. (The)",n/a,2396.9,920.17,1,6,252,1952
1953,Global Medical REIT Inc.,Consumer Services,5080.22,17698.15,1,6,274,1953
1954,"Woodward, Inc.",Energy,19668.59,9222.48,1,6,97,1954
1955,BlackRock Resources,n/a,6624.44,13908.54,1,6,186,1955
1956,Unilever NV,Basic Industries,2359.98,15431.98,1,6,255,1956
1957,WisdomTree Barclays Interest Rate Hedged U.S. Aggregate Bond F,n/a,19832.6,3261.45,1,6,21,1957
1958,Avista Corporation,Public Utilities,17617.85,2221,1,6,79,1958
1959,Crestwood Equity Partners LP,Consumer Services,13983.32,4136.46,1,6,122,1959
1960,"Donnelley Financial Solutions, Inc.",Consumer Services,8249.35,5421.88,1,6,58,1960
1961,Navistar International Corporation,Capital Goods,16153.79,2910.14,1,6,24,1961
1962,"Southern National Bancorp of Virginia, Inc.",Finance,7409.82,4170.17,1,6,180,1962
1963,Sotherly Hotels LP,Consumer Services,10585.62,9392.27,1,6,283,1963
1964,"Houlihan Lokey, Inc.",Finance,910.13,14540,1,6,80,1964
1965,Alpine Global Premier Properties Fund,n/a,9372.45,3282.92,1,6,202,1965
1966,Public Storage,Consumer Services,18643.06,874.66,1,6,269,1966
1967,"MasTec, Inc.",Basic Industries,4497.8,5810,1,6,1,1967
1968,Gabelli Utility Trust (The),n/a,683.14,6861.5,1,6,153,1968
1969,AGNC Investment Corp.,Consumer Services,4136.54,2170.38,1,6,173,1969
1970,"Aviat Networks, Inc.",Technology,18508.19,13106.39,1,6,151,1970
1971,Astoria Financial Corporation,Finance,3022.92,12267.88,1,6,130,1971
1972,Pebblebrook Hotel Trust,n/a,3129.89,5069.77,1,6,116,1972
1973,"Nathan's Famous, Inc.",Consumer Services,3895.76,15728.22,1,6,111,1973
1974,Monotype Imaging Holdings Inc.,Technology,10144.23,7387.91,1,6,200,1974
1975,Monmouth Real Estate Investment Corporation,n/a,15168.55,8944,1,6,163,1975
1976,Tenneco Inc.,Capital Goods,14800.27,9522.69,1,6,246,1976
1977,Norwood Financial Corp.,Finance,14413.26,16838.15,1,6,154,1977
1978,"Silver Spring Networks, Inc.",Technology,7955.77,12534.37,1,6,220,1978
1979,Landmark Infrastructure Partners LP,Consumer Services,1700.05,17672,1,6,239,1979
1980,Galectin Therapeutics Inc.,Health Care,18142.94,1523.81,1,6,262,1980
1981,PHH Corp,Finance,2541.37,424.81,1,6,229,1981
1982,"Townsquare Media, Inc.",Consumer Services,5274.81,2904.41,1,6,55,1982
1983,FutureFuel Corp.,Basic Industries,19883.51,3761.78,1,6,180,1983
1984,"Illumina, Inc.",Capital Goods,12251.53,5887.79,1,6,170,1984
1985,Concord Medical Services Holdings Limited,Health Care,12742.78,12713.68,1,6,132,1985
1986,"Reliv' International, Inc.",Health Care,10356.36,19519.63,1,6,42,1986
1987,"Maiden Holdings, Ltd.",n/a,3353.81,12600.23,1,6,300,1987
1988,"Hamilton Bancorp, Inc.",Finance,14858.36,12530.64,1,6,40,1988
1989,"Glacier Bancorp, Inc.",Finance,8857.49,3864.19,1,6,245,1989
1990,"Hope Bancorp, Inc.",Finance,1373.73,14588.93,1,6,276,1990
1991,Liberty Interactive Corporation,Consumer Services,14705.33,8493.66,1,6,272,1991
1992,"Maiden Holdings, Ltd.",n/a,1278.96,10210.68,1,6,51,1992
1993,"The Habit Restaurants, Inc.",Consumer Services,13678.24,14620.31,1,6,187,1993
1994,Motif Bio plc,Health Care,1513.12,5902.88,1,6,226,1994
1995,iShares MSCI Brazil Small-Cap ETF,n/a,8948.36,7823.47,1,6,65,1995
1996,"American Public Education, Inc.",Consumer Services,6979.45,14389.45,1,6,164,1996
1997,Robert Half International Inc.,Technology,846.87,599.89,1,6,198,1997
1998,iShares Fallen Angels USD Bond ETF,n/a,2704.35,5013.27,1,6,76,1998
1999,"BJ's Restaurants, Inc.",Consumer Services,13133.67,18752.53,1,6,196,1999
2000,Tekla Healthcare Investors,n/a,2023.88,4947.44,1,6,183,2000
2001,Callaway Golf Company,Consumer Non-Durables,8415.32,16893.23,1,6,251,2001
2002,Eros International PLC,Consumer Services,11165.6,12341.17,1,6,113,2002
2003,Conduent Incorporated,Miscellaneous,7623.93,6035.3,1,6,82,2003
2004,"Cedar Realty Trust, Inc.",Consumer Services,13563.56,16941.44,1,6,134,2004
2005,Oil-Dri Corporation Of America,Consumer Durables,19313.95,11329.02,1,6,131,2005
2006,"Willamette Valley Vineyards, Inc.",Consumer Non-Durables,12895.25,16347.03,1,6,164,2006
2007,Comcast Corporation,Consumer Services,19036.77,73.8,1,6,199,2007
2008,Ericsson,Technology,18185.91,1284.11,1,6,171,2008
2009,Ivy High Income Opportunities Fund,n/a,9580.01,9789.67,1,6,221,2009
2010,Varex Imaging Corporation,Capital Goods,13809,7628.84,1,6,242,2010
2011,"Ottawa Bancorp, Inc.",Finance,10928.19,6989.65,1,6,278,2011
2012,"Advaxis, Inc.",Health Care,19463.34,6048.74,1,6,47,2012
2013,PIMCO New York Municipal Income Fund III,n/a,3682.31,6886.38,1,6,62,2013
2014,Civeo Corporation,Consumer Services,1360.63,12879.53,1,6,6,2014
2015,Gencor Industries Inc.,Capital Goods,16588.35,1684.56,1,6,170,2015
2016,"Pieris Pharmaceuticals, Inc.",Health Care,15378.71,14822.13,1,6,243,2016
2017,At Home Group Inc.,Consumer Services,1159.5,14937.34,1,6,292,2017
2018,Colonial High Income Municipal Trust,n/a,13937.92,2225.38,1,6,270,2018
2019,"Level 3 Communications, Inc.",Public Utilities,12519.31,12102.23,1,6,156,2019
2020,Vanguard Global ex-U.S. Real Estate ETF,n/a,8818.42,14330.63,1,6,271,2020
2021,"PPL Capital Funding, Inc.",Public Utilities,8286,18770.07,1,6,207,2021
2022,"Jamba, Inc.",Consumer Services,7157.81,12012.71,1,6,262,2022
2023,"US Ecology, Inc.",Public Utilities,8022.29,15572.29,1,6,60,2023
2024,Kamada Ltd.,Health Care,4340.34,2916.75,1,6,150,2024
2025,"Greenhill & Co., Inc.",Finance,2858.19,6125.04,1,6,279,2025
2026,The KEYW Holding Corporation,Technology,1591.22,6587.07,1,6,102,2026
2027,"Aduro Biotech, Inc.",Health Care,1439.45,15527.02,1,6,79,2027
2028,"China Green Agriculture, Inc.",Basic Industries,3492.74,14395.74,1,6,252,2028
2029,"SEACOR Holdings, Inc.",Transportation,18068.22,4600.7,1,6,109,2029
2030,"SolarEdge Technologies, Inc.",Technology,171.22,8474.24,1,6,229,2030
2031,Forward Pharma A/S,Health Care,14231.17,6248.84,1,6,6,2031
2032,BlackRock Strategic Municipal Trust Inc. (The),n/a,15833.05,4298.23,1,6,44,2032
2033,"M I Acquisitions, Inc.",Finance,6105.9,299.08,1,6,143,2033
2034,"Cirrus Logic, Inc.",Technology,19387.5,169.77,1,6,50,2034
2035,Stifel Financial Corporation,Finance,3104.59,8596.75,1,6,37,2035
2036,FedEx Corporation,Transportation,11762.22,4577.8,1,6,52,2036
2037,"Codexis, Inc.",Basic Industries,1425.26,415.74,1,6,10,2037
2038,Zynga Inc.,Technology,10056.34,16394.1,1,6,124,2038
2039,Alpha and Omega Semiconductor Limited,Technology,882.2,9560.09,1,6,129,2039
2040,"Argos Therapeutics, Inc.",Health Care,18904.66,17208.95,1,6,135,2040
2041,Unisys Corporation,Technology,3085.15,13299.19,1,6,234,2041
2042,"Dynex Capital, Inc.",n/a,15724.55,13853.67,1,6,295,2042
2043,Brookfield Global Listed Infrastructure Income Fund,n/a,558.81,707.89,1,6,181,2043
2044,"CenterState Banks, Inc.",Finance,19735.26,19141.41,1,6,91,2044
2045,"Morningstar, Inc.",Finance,14059.7,12127.23,1,6,293,2045
2046,Attunity Ltd.,Technology,13062.63,9817.68,1,6,225,2046
2047,Webster Financial Corporation,n/a,13184.03,11460.04,1,6,269,2047
2048,Oshkosh Corporation,Capital Goods,8461.13,3265.67,1,6,245,2048
2049,Brookfield Canada Office Properties,Consumer Services,7230.65,10322.66,1,6,42,2049
2050,Pimco Global Stocksplus & Income Fund,n/a,19866.28,2810.76,1,6,215,2050
2051,Willis Towers Watson Public Limited Company,Finance,8988.46,13496.74,1,6,38,2051
2052,"Xilinx, Inc.",Technology,942.93,15706.23,1,6,247,2052
2053,Western Alliance Bancorporation,Finance,765.58,3010.81,1,6,204,2053
2054,"Expedia, Inc.",Consumer Services,15143.43,541.66,1,6,176,2054
2055,Sempra Energy,Public Utilities,4226.92,13552.34,1,6,58,2055
2056,WSFS Financial Corporation,Finance,4979.26,6854.85,1,6,173,2056
2057,"Blackrock MuniHoldings New York Quality Fund, Inc.",n/a,8824.71,13001.2,1,6,76,2057
2058,"Mohawk Industries, Inc.",Consumer Durables,6911.25,7971.91,1,6,97,2058
2059,"American Electric Technologies, Inc.",Energy,6137.66,11749.84,1,6,75,2059
2060,"THL Credit, Inc.",n/a,3215.39,3349.04,1,6,131,2060
2061,Axar Acquisition Corp.,Finance,13347.3,5884.13,1,6,66,2061
2062,Travelzoo,Technology,12123.78,7037.25,1,6,144,2062
2063,"Vantiv, Inc.",Miscellaneous,2126.12,17325.37,1,6,275,2063
2064,LCNB Corporation,Finance,3807.17,1814.72,1,6,78,2064
2065,BlackRock Income Investment Quality Trust,n/a,12768.74,13523.66,1,6,44,2065
2066,Canadian National Railway Company,Transportation,8911.82,735.41,1,6,36,2066
2067,First Trust/Aberdeen Global Opportunity Income Fund,n/a,13286.04,10124.96,1,6,124,2067
2068,Cerner Corporation,Technology,6916.47,435.21,1,6,111,2068
2069,First Trust Large Cap Value AlphaDEX Fund,n/a,4393.25,13882.28,1,6,283,2069
2070,Monster Beverage Corporation,Consumer Non-Durables,11203.47,17798.7,1,6,244,2070
2071,"CoStar Group, Inc.",Miscellaneous,7984.4,14772.76,1,6,294,2071
2072,Resolute Energy Corporation,Energy,7095.17,7730.81,1,6,256,2072
2073,First Trust RiverFront Dynamic Asia Pacific ETF,n/a,11611.43,10671.96,1,6,190,2073
2074,"Vectrus, Inc.",Consumer Services,6519.39,3530.16,1,6,284,2074
2075,Lions Gate Entertainment Corporation,n/a,2036.6,10823.81,1,6,126,2075
2076,Danaher Corporation,Capital Goods,3526.66,15850.59,1,6,283,2076
2077,Valley National Bancorp,n/a,9123.63,5819.2,1,6,280,2077
2078,Fortress Investment Group LLC,Finance,5787.67,16090.21,1,6,258,2078
2079,Tech Data Corporation,Technology,9876.21,3510.63,1,6,11,2079
2080,"Hawkins, Inc.",Consumer Durables,12316.54,1152.74,1,6,254,2080
2081,Xunlei Limited,Technology,147.72,7909.16,1,6,104,2081
2082,Bright Scholar Education Holdings Limited,Consumer Services,7427.39,536.88,1,6,166,2082
2083,Greif Bros. Corporation,n/a,13238.28,4418.4,1,6,205,2083
2084,Golar LNG Limited,Consumer Services,3454.5,2003.21,1,6,145,2084
2085,"United Bancorp, Inc.",Finance,2139.42,5002.94,1,6,273,2085
2086,CounterPath Corporation,Technology,3577.65,5415.15,1,6,92,2086
2087,Invesco Municipal Opportunity Trust,n/a,1793.12,10030.62,1,6,155,2087
2088,"Goldman Sachs Group, Inc. (The)",n/a,16246.46,6732.86,1,6,99,2088
2089,WisdomTree U.S. Quality Dividend Growth Fund,n/a,13572.42,8384.69,1,6,180,2089
2090,Intellipharmaceutics International Inc.,Health Care,7881.71,11889.12,1,6,127,2090
2091,"MarketAxess Holdings, Inc.",Finance,6380.4,10069.9,1,6,168,2091
2092,Tenneco Inc.,Capital Goods,9484.39,4989.57,1,6,238,2092
2093,"Portola Pharmaceuticals, Inc.",Health Care,5088.45,5068.65,1,6,36,2093
2094,Putnam Premier Income Trust,n/a,17383.33,2177.21,1,6,169,2094
2095,"NAPCO Security Technologies, Inc.",Consumer Durables,11075.52,10775.26,1,6,136,2095
2096,Black Box Corporation,Technology,4279.76,12093.65,1,6,83,2096
2097,Vista Outdoor Inc.,Capital Goods,9827.91,9268.92,1,6,270,2097
2098,Eaton Vance Municipal Income Trust,n/a,13604.2,5778.13,1,6,286,2098
2099,"Enbridge Energy, L.P.",Energy,1741.87,15901.19,1,6,190,2099
2100,"FCB Financial Holdings, Inc.",Finance,16503.85,12906.33,1,6,227,2100
2101,Puce,#315,345.98,557.64,1,7,139,2101
2102,Maroon,#c38,147.79,18.14,1,7,61,2102
2103,Orange,#77c,224.91,435.68,1,7,137,2103
2104,Red,#bd0,457.04,167.21,1,7,154,2104
2105,Violet,#512,803.21,651.53,1,7,181,2105
2106,Fuscia,#a51,150.3,973.69,1,7,68,2106
2107,Fuscia,#3b0,701.1,550.23,1,7,124,2107
2108,Pink,#f5e,226.26,723.61,1,7,195,2108
2109,Teal,#df3,691.31,703.35,1,7,27,2109
2110,Khaki,#ea2,796.26,285.3,1,7,276,2110
2111,Teal,#6ce,780.15,928.09,1,7,57,2111
2112,Purple,#87a,320.5,453.4,1,7,178,2112
2113,Maroon,#bfc,429.91,679.6,1,7,172,2113
2114,Maroon,#85d,110.95,469.39,1,7,15,2114
2115,Mauv,#e65,170.02,547.07,1,7,137,2115
2116,Purple,#27e,172.02,83.89,1,7,118,2116
2117,Fuscia,#328,155.69,977.04,1,7,182,2117
2118,Yellow,#db7,917.03,117.2,1,7,160,2118
2119,Khaki,#b4e,769.71,128.65,1,7,63,2119
2120,Pink,#722,170.31,186.39,1,7,121,2120
2121,Blue,#aa4,153.41,184.08,1,7,163,2121
2122,Green,#a33,169.65,449.13,1,7,272,2122
2123,Khaki,#ce4,625.77,59.09,1,7,69,2123
2124,Aquamarine,#504,110.31,790.3,1,7,230,2124
2125,Khaki,#73f,617.82,876.45,1,7,4,2125
2126,Pink,#3d7,291.48,497.69,1,7,130,2126
2127,Khaki,#ee4,964.87,80.53,1,7,176,2127
2128,Red,#c47,26.79,204.74,1,7,95,2128
2129,Turquoise,#707,225.25,333.92,1,7,277,2129
2130,Puce,#7c1,54.73,134.52,1,7,74,2130
2131,Violet,#cdc,402.97,145.13,1,7,100,2131
2132,Aquamarine,#c88,827.89,349.18,1,7,208,2132
2133,Green,#d23,976.18,176.65,1,7,76,2133
2134,Puce,#4d5,413.46,571.61,1,7,189,2134
2135,Violet,#e98,363.26,60.22,1,7,102,2135
2136,Puce,#b86,690.36,658.19,1,7,121,2136
2137,Puce,#62b,50.81,41.28,1,7,54,2137
2138,Turquoise,#07a,27.21,174.16,1,7,40,2138
2139,Turquoise,#12a,128.78,104.83,1,7,182,2139
2140,Teal,#c8d,430.72,535.1,1,7,218,2140
2141,Khaki,#8c3,223.7,175.17,1,7,7,2141
2142,Aquamarine,#a69,417.64,814.37,1,7,278,2142
2143,Red,#302,912.64,634.73,1,7,273,2143
2144,Red,#92e,45.85,892.08,1,7,245,2144
2145,Green,#13f,734.92,395.36,1,7,36,2145
2146,Violet,#cdc,72.85,383.88,1,7,60,2146
2147,Khaki,#750,458.68,237.74,1,7,206,2147
2148,Indigo,#a95,46.43,139.46,1,7,211,2148
2149,Mauv,#63d,372.06,130.89,1,7,76,2149
2150,Green,#211,578.3,512.8,1,7,104,2150
2151,Yellow,#fc4,693.1,582.32,1,7,174,2151
2152,Fuscia,#83d,873.04,489.98,1,7,39,2152
2153,Goldenrod,#9fa,724.31,109.67,1,7,6,2153
2154,Aquamarine,#55c,451.36,254.16,1,7,170,2154
2155,Yellow,#8b8,841.87,174.71,1,7,248,2155
2156,Maroon,#d46,685.14,295.47,1,7,245,2156
2157,Maroon,#385,535.59,433.51,1,7,52,2157
2158,Mauv,#774,539.04,816.73,1,7,62,2158
2159,Turquoise,#1e9,154.2,206.68,1,7,136,2159
2160,Puce,#e2b,283.36,76.24,1,7,135,2160
2161,Aquamarine,#071,458.51,554.26,1,7,264,2161
2162,Aquamarine,#a05,237.14,759.31,1,7,84,2162
2163,Teal,#f1d,197,77.4,1,7,250,2163
2164,Violet,#944,437.69,394.3,1,7,89,2164
2165,Puce,#862,589.99,579.07,1,7,72,2165
2166,Puce,#076,260.54,208.08,1,7,216,2166
2167,Yellow,#0b5,136.05,417.1,1,7,129,2167
2168,Orange,#ed7,775.69,909.48,1,7,25,2168
2169,Mauv,#752,11.12,567.45,1,7,192,2169
2170,Turquoise,#ed5,822.97,93.46,1,7,94,2170
2171,Turquoise,#340,567.9,533.38,1,7,85,2171
2172,Yellow,#0b7,269.16,252.86,1,7,97,2172
2173,Red,#07a,597.82,817.19,1,7,264,2173
2174,Puce,#e10,790.85,767.76,1,7,130,2174
2175,Pink,#79a,167.12,103.78,1,7,93,2175
2176,Blue,#ec9,922.69,486.97,1,7,126,2176
2177,Blue,#076,786.73,958.03,1,7,235,2177
2178,Goldenrod,#1c1,493.24,742.27,1,7,281,2178
2179,Yellow,#837,221.09,484.48,1,7,249,2179
2180,Khaki,#210,966.01,477.37,1,7,46,2180
2181,Khaki,#81a,393.12,286.02,1,7,294,2181
2182,Turquoise,#031,214,168.05,1,7,88,2182
2183,Violet,#6ec,971.75,146.21,1,7,116,2183
2184,Aquamarine,#3a2,85.21,496.1,1,7,24,2184
2185,Khaki,#611,716.38,402.48,1,7,186,2185
2186,Orange,#012,470.26,24.97,1,7,202,2186
2187,Yellow,#76f,584.1,711.79,1,7,57,2187
2188,Teal,#55c,865.42,479.81,1,7,256,2188
2189,Red,#f71,887.59,888.8,1,7,223,2189
2190,Crimson,#051,193.5,130.07,1,7,92,2190
2191,Blue,#a3e,369.22,712.44,1,7,19,2191
2192,Puce,#cb0,721.72,248.77,1,7,262,2192
2193,Yellow,#55a,515.6,598.94,1,7,44,2193
2194,Green,#d26,703.96,401.25,1,7,67,2194
2195,Violet,#633,534.73,122.15,1,7,174,2195
2196,Red,#6bf,784.57,236.92,1,7,132,2196
2197,Red,#eec,312.38,623.49,1,7,209,2197
2198,Teal,#dc1,490.91,618.7,1,7,192,2198
2199,Green,#586,168.48,647.67,1,7,226,2199
2200,Orange,#883,494.53,487.99,1,7,80,2200
2201,Maroon,#d2a,445.85,275.44,1,7,150,2201
2202,Khaki,#482,247.68,910.37,1,7,252,2202
2203,Maroon,#1fa,231.69,94.41,1,7,203,2203
2204,Crimson,#610,155.62,401.87,1,7,145,2204
2205,Aquamarine,#1be,512.33,992.42,1,7,155,2205
2206,Crimson,#b82,269.54,338.34,1,7,172,2206
2207,Fuscia,#8a6,694.9,285.9,1,7,154,2207
2208,Orange,#0c6,234.57,897.6,1,7,154,2208
2209,Orange,#61e,776.81,27.89,1,7,196,2209
2210,Fuscia,#e40,951.3,181.25,1,7,258,2210
2211,Pink,#62c,336.64,826.1,1,7,128,2211
2212,Violet,#6b3,925.69,630,1,7,266,2212
2213,Crimson,#312,338.58,950.45,1,7,269,2213
2214,Maroon,#688,697.82,779.52,1,7,178,2214
2215,Fuscia,#0ec,696.58,682.02,1,7,85,2215
2216,Mauv,#1cb,407.65,528.05,1,7,256,2216
2217,Fuscia,#081,319.17,437.33,1,7,248,2217
2218,Green,#2b3,715.26,134.31,1,7,106,2218
2219,Teal,#afd,129.85,297.79,1,7,39,2219
2220,Blue,#8fa,723.21,988.11,1,7,75,2220
2221,Blue,#66f,400.12,378.55,1,7,240,2221
2222,Crimson,#cbc,648.78,105.75,1,7,9,2222
2223,Fuscia,#9f4,747.17,725.05,1,7,124,2223
2224,Teal,#bcd,131.51,938.6,1,7,143,2224
2225,Purple,#a21,419.08,458.61,1,7,107,2225
2226,Crimson,#5ab,689.57,80.14,1,7,1,2226
2227,Blue,#212,284.13,556.21,1,7,293,2227
2228,Pink,#53a,384.41,94.26,1,7,169,2228
2229,Purple,#714,872.88,656.52,1,7,190,2229
2230,Red,#fa9,68.7,435.4,1,7,248,2230
2231,Green,#895,657.09,977.76,1,7,246,2231
2232,Red,#edc,453.98,480.69,1,7,238,2232
2233,Purple,#967,798.61,395.9,1,7,10,2233
2234,Turquoise,#5a3,244.41,696.99,1,7,290,2234
2235,Yellow,#a8a,209.22,272.66,1,7,266,2235
2236,Indigo,#c5a,730.46,112.72,1,7,3,2236
2237,Khaki,#a26,673.14,825.81,1,7,229,2237
2238,Red,#bc3,771.14,146.3,1,7,51,2238
2239,Maroon,#842,800.29,50.15,1,7,23,2239
2240,Aquamarine,#324,282.44,325.65,1,7,208,2240
2241,Purple,#6ae,252.05,135.76,1,7,269,2241
2242,Yellow,#0ba,121.93,783.33,1,7,255,2242
2243,Fuscia,#0f9,562.66,528.23,1,7,299,2243
2244,Purple,#4bf,433.77,807.99,1,7,26,2244
2245,Pink,#386,256.61,969.33,1,7,20,2245
2246,Turquoise,#b9a,538.62,231.81,1,7,256,2246
2247,Maroon,#daf,565.35,371.02,1,7,149,2247
2248,Blue,#896,963.6,361.31,1,7,17,2248
2249,Purple,#8b1,203.62,659.84,1,7,120,2249
2250,Yellow,#03e,536.88,432.09,1,7,99,2250
2251,Indigo,#00c,129.48,41.4,1,7,72,2251
2252,Aquamarine,#409,715.2,46.83,1,7,32,2252
2253,Orange,#71c,833.72,506.3,1,7,94,2253
2254,Pink,#919,639.21,634.75,1,7,162,2254
2255,Puce,#dbf,47.16,380.37,1,7,143,2255
2256,Indigo,#769,664.44,663.05,1,7,68,2256
2257,Violet,#364,166.23,38.73,1,7,57,2257
2258,Crimson,#210,372.34,736.75,1,7,224,2258
2259,Red,#d9d,727.16,660.27,1,7,171,2259
2260,Orange,#b02,374.11,352.48,1,7,98,2260
2261,Purple,#a73,789.67,659.37,1,7,244,2261
2262,Turquoise,#5bf,659.49,572.48,1,7,294,2262
2263,Yellow,#f78,400.82,499.8,1,7,22,2263
2264,Indigo,#c48,109.07,192.43,1,7,222,2264
2265,Maroon,#7b0,996.65,627.46,1,7,198,2265
2266,Pink,#f09,672.92,618.88,1,7,61,2266
2267,Violet,#d1f,296.02,72.83,1,7,92,2267
2268,Aquamarine,#3c7,115.63,615.42,1,7,25,2268
2269,Yellow,#166,499.45,166.26,1,7,242,2269
2270,Indigo,#5c6,186.24,240.03,1,7,117,2270
2271,Purple,#798,281.8,757.24,1,7,116,2271
2272,Aquamarine,#97f,332.74,551.23,1,7,267,2272
2273,Crimson,#88e,833.62,790.88,1,7,118,2273
2274,Blue,#384,237.77,703.6,1,7,130,2274
2275,Pink,#417,715.85,644.42,1,7,109,2275
2276,Aquamarine,#e7b,751.11,529.94,1,7,37,2276
2277,Violet,#ea6,364.8,587.26,1,7,55,2277
2278,Pink,#653,86.08,455.88,1,7,262,2278
2279,Green,#d22,139.16,692.99,1,7,2,2279
2280,Maroon,#0a0,399.76,10.11,1,7,68,2280
2281,Purple,#c3b,979.5,266.61,1,7,264,2281
